  0.159966  0.255000  0.255000  0.000000   3.985663  4.796987  5.686211  6.753681  6.562165  5.870922
  0.160593  0.256000  0.256000  0.000000   3.999590  4.810836  5.696306  6.760187  6.561975  5.859126
  0.161221  0.257000  0.257000  0.000000   4.013487  4.824615  5.706356  6.766540  6.561632  5.847325
  0.161848  0.258000  0.258000  0.000000   4.027355  4.838324  5.716359  6.772742  6.561137  5.835520
  0.162475  0.259000  0.259000  0.000000   4.041192  4.851963  5.726314  6.778793  6.560493  5.823711
  0.163103  0.260000  0.260000  0.000000   4.054999  4.865530  5.736222  6.784695  6.559698  5.811899
  0.163730  0.261000  0.261000  0.000000   4.068775  4.879025  5.746081  6.790447  6.558754  5.800083
  0.164357  0.262000  0.262000  0.000000   4.082520  4.892447  5.755891  6.796050  6.557662  5.788265
  0.164985  0.263000  0.263000  0.000000   4.096233  4.905796  5.765651  6.801506  6.556422  5.776445
  0.165612  0.264000  0.264000  0.000000   4.109915  4.919070  5.775361  6.806814  6.555036  5.764624
  0.166239  0.265000  0.265000  0.000000   4.123566  4.932269  5.785021  6.811977  6.553505  5.752801
  0.166867  0.266000  0.266000  0.000000   4.137184  4.945391  5.794628  6.816994  6.551828  5.740977
  0.167494  0.267000  0.267000  0.000000   4.150770  4.958437  5.804184  6.821866  6.550008  5.729153
  0.168121  0.268000  0.268000  0.000000   4.164323  4.971404  5.813686  6.826596  6.548046  5.717329
  0.168749  0.269000  0.269000  0.000000   4.177843  4.984292  5.823135  6.831182  6.545942  5.705505
  0.169376  0.270000  0.270000  0.000000   4.191331  4.997100  5.832529  6.835627  6.543698  5.693683
  0.170003  0.271000  0.271000  0.000000   4.204784  5.009826  5.841869  6.839932  6.541315  5.681862
  0.170630  0.272000  0.272000  0.000000   4.218205  5.022471  5.851152  6.844098  6.538795  5.670042
  0.171258  0.273000  0.273000  0.000000   4.231591  5.035031  5.860378  6.848125  6.536138  5.658225
